GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
A9021za,Both,AllSite,01yr,64149,196,282.9,244.3,326.1,8966,26,251.0,159.8,381.2,2028,,,,,48520,149,281.8,238.0,331.5,4551,,,,,83,,,,,Hudson 10,Zone
A9021za,Female,AllSite,01yr,32177,114,314.3,258.0,379.4,4404,,,,,1051,,,,,24305,88,312.5,249.2,387.3,2381,,,,,36,,,,,Hudson 10,Zone
A9021za,Male,AllSite,01yr,31972,82,255.4,202.6,318.0,4562,,,,,977,,,,,24215,61,255.4,194.9,328.9,2170,,,,,47,,,,,Hudson 10,Zone
A9022za,Both,AllSite,01yr,61804,323,438.1,390.3,490.4,24630,183,473.3,402.4,555.0,5865,27,476.7,306.1,707.2,10065,34,427.6,287.7,608.7,21121,71,330.7,257.0,419.6,123,,,,,Middlesex 4,Zone
A9022za,Female,AllSite,01yr,31241,164,425.4,361.0,498.4,12342,86,444.5,346.4,565.3,3147,,,,,5300,23,508.3,315.2,771.8,10388,38,336.5,237.0,465.2,64,,,,,Middlesex 4,Zone
A9022za,Male,AllSite,01yr,30563,159,464.3,391.6,547.0,12289,97,521.1,415.8,648.7,2718,,,,,4765,,,,,10733,33,340.6,232.0,483.8,59,,,,,Middlesex 4,Zone
A9023za,Both,AllSite,01yr,58186,366,403.8,361.7,450.0,23383,252,402.4,345.8,471.4,5255,34,545.9,374.1,772.6,4169,17,386.4,218.8,631.7,25264,55,261.6,193.5,345.7,117,,,,,Middlesex 14,Zone
A9023za,Female,AllSite,01yr,30157,175,353.8,300.0,415.9,12673,119,351.8,274.3,457.9,2863,,,,,2256,,,,,12313,31,282.5,188.2,408.2,52,,,,,Middlesex 14,Zone
A9023za,Male,AllSite,01yr,28030,191,470.1,404.1,544.9,10710,133,474.7,391.8,582.6,2392,20,780.4,467.4,1228.4,1912,,,,,12951,24,241.7,149.8,367.2,65,,,,,Middlesex 14,Zone
A9024za,Both,AllSite,01yr,48931,310,502.5,446.8,563.6,28030,251,554.1,484.0,633.1,10596,28,369.4,233.7,553.6,9139,26,405.2,249.0,620.4,832,,,,,333,,,,,Cumberland 1,Zone
A9024za,Female,AllSite,01yr,23716,156,488.9,412.8,576.0,14193,124,529.2,433.1,643.5,4544,,,,,4389,,,,,402,,,,,188,,,,,Cumberland 1,Zone
A9024za,Male,AllSite,01yr,25215,154,545.4,459.0,643.9,13837,127,607.3,501.3,732.3,6053,,,,,4750,,,,,430,,,,,145,,,,,Cumberland 1,Zone
A9025za,Both,AllSite,01yr,57208,361,472.2,423.2,525.6,37220,277,493.0,433.8,558.9,6704,29,336.0,220.5,493.6,9504,30,399.0,264.5,575.0,3688,,,,,91,,,,,Camden 3,Zone
A9025za,Female,AllSite,01yr,29668,192,472.9,405.5,549.2,19140,148,512.9,428.3,611.1,3593,17,328.2,180.6,557.6,4956,16,380.5,211.4,626.4,1931,,,,,49,,,,,Camden 3,Zone
A9025za,Male,AllSite,01yr,27539,169,479.6,408.4,560.4,18080,129,478.4,396.5,574.2,3111,,,,,4549,,,,,1758,,,,,43,,,,,Camden 3,Zone
A9026za,Both,AllSite,01yr,60505,496,510.7,463.6,562.1,51980,456,514.6,463.7,570.3,2659,,,,,4143,,,,,1680,,,,,44,,,,,Monmouth 8,Zone
A9026za,Female,AllSite,01yr,31109,244,492.7,427.9,565.9,26722,226,500.6,430.0,581.3,1465,,,,,2116,,,,,784,,,,,22,,,,,Monmouth 8,Zone
A9026za,Male,AllSite,01yr,29396,252,550.5,478.9,631.1,25258,230,552.0,475.9,638.8,1194,,,,,2027,,,,,896,,,,,21,,,,,Monmouth 8,Zone
A9027za,Both,AllSite,01yr,53767,328,448.3,398.9,502.6,31520,222,430.5,371.2,498.0,7827,38,531.4,365.4,745.0,8973,32,542.1,331.0,825.7,5309,29,389.0,258.0,573.1,138,,,,,Atlantic 2,Zone
A9027za,Female,AllSite,01yr,27979,159,413.0,348.6,486.9,16392,109,409.5,330.4,505.3,4174,,,,,4588,20,594.8,328.1,979.8,2772,16,449.3,251.9,755.8,53,,,,,Atlantic 2,Zone
A9027za,Male,AllSite,01yr,25788,169,495.8,420.0,582.4,15128,113,458.1,371.3,562.7,3653,25,859.8,511.0,1346.2,4385,,,,,2537,,,,,86,,,,,Atlantic 2,Zone
A9028za,Both,AllSite,01yr,60230,446,491.4,444.2,542.7,48290,386,502.4,449.6,560.6,1981,,,,,6234,23,454.9,280.8,691.8,3691,17,382.0,217.2,634.4,35,,,,,Other Essex 9,Zone
A9028za,Female,AllSite,01yr,30912,217,464.1,399.2,537.6,24588,188,477.7,404.0,562.6,1019,,,,,3265,,,,,2016,,,,,24,,,,,Other Essex 9,Zone
A9028za,Male,AllSite,01yr,29318,229,527.9,459.6,604.9,23701,198,537.4,461.7,623.7,962,,,,,2969,,,,,1675,,,,,11,,,,,Other Essex 9,Zone
A9029za,Both,AllSite,01yr,62713,347,376.3,336.2,420.4,27723,223,428.8,369.4,497.5,4084,23,405.8,251.8,628.1,6743,17,329.1,188.1,529.0,23980,72,248.0,191.6,317.3,183,,,,,Middlesex 3,Zone
A9029za,Female,AllSite,01yr,32127,170,340.3,289.2,399.3,14334,116,399.5,324.1,493.9,2189,,,,,3377,,,,,12128,35,223.9,154.2,319.0,101,,,,,Middlesex 3,Zone
A9029za,Male,AllSite,01yr,30585,177,420.6,358.2,491.7,13389,107,460.9,370.0,571.9,1895,,,,,3366,,,,,11853,37,280.1,192.0,396.8,82,,,,,Middlesex 3,Zone
A9030za,Both,AllSite,01yr,61349,357,494.9,443.6,550.7,13335,139,594.2,491.3,719.1,32381,182,511.6,437.9,594.3,12851,27,266.1,171.1,393.9,2469,,,,,313,,,,,Mercer 2,Zone
A9030za,Female,AllSite,01yr,31553,174,460.4,392.6,537.0,6531,71,612.4,463.2,810.7,17488,87,440.5,349.9,547.9,6042,,,,,1316,,,,,176,,,,,Mercer 2,Zone
A9030za,Male,AllSite,01yr,29795,183,546.7,467.7,635.6,6804,68,580.2,441.5,763.7,14892,95,656.0,523.0,812.4,6809,,,,,1153,,,,,137,,,,,Mercer 2,Zone
A9031za,Both,AllSite,01yr,68436,377,417.5,375.5,463.2,40524,267,432.2,379.2,491.6,2280,,,,,18592,63,360.0,274.3,464.0,6951,25,294.3,189.0,441.4,90,,,,,Bergen 10,Zone
A9031za,Female,AllSite,01yr,35012,203,425.9,367.4,491.9,20555,148,458.2,381.3,548.0,1121,,,,,9611,29,309.3,205.9,446.4,3683,16,325.2,183.5,546.0,43,,,,,Bergen 10,Zone
A9031za,Male,AllSite,01yr,33423,174,413.3,352.9,481.9,19969,119,407.7,335.4,493.1,1158,,,,,8981,34,420.1,281.8,602.2,3268,,,,,47,,,,,Bergen 10,Zone
A9032za,Both,AllSite,01yr,59408,437,537.5,485.3,594.3,47202,372,556.0,497.4,620.3,1634,,,,,4137,16,417.6,215.1,725.9,6415,37,455.4,306.0,658.2,20,,,,,Monmouth 9,Zone
A9032za,Female,AllSite,01yr,30449,196,478.5,409.6,556.7,24058,170,509.6,430.0,600.9,916,,,,,2169,,,,,3296,18,479.6,265.7,805.4,11,,,,,Monmouth 9,Zone
A9032za,Male,AllSite,01yr,28958,241,612.0,532.4,701.4,23144,202,622.9,535.2,722.6,718,,,,,1968,,,,,3119,19,390.7,230.8,656.8,9,,,,,Monmouth 9,Zone
A9033za,Both,AllSite,01yr,53464,229,428.9,372.9,490.9,1990,29,984.8,611.5,1521.0,17220,102,512.0,415.1,625.5,33806,94,298.8,238.2,370.2,332,,,,,115,,,,,Passaic 8,Zone
A9033za,Female,AllSite,01yr,27961,105,365.4,297.0,444.8,1047,,,,,9642,52,444.2,329.5,587.9,17038,40,238.0,168.0,328.0,160,,,,,73,,,,,Passaic 8,Zone
A9033za,Male,AllSite,01yr,25503,124,513.8,421.4,620.4,943,16,1129.3,561.4,2068.7,7577,50,624.6,456.1,837.5,16768,54,373.5,271.6,499.8,172,,,,,42,,,,,Passaic 8,Zone
A9034za,Both,AllSite,01yr,61768,442,457.7,411.6,508.0,43685,351,458.8,404.0,519.9,7111,44,514.7,367.8,703.3,7254,21,307.1,178.8,490.8,3591,,,,,127,,,,,Monmouth 6,Zone
A9034za,Female,AllSite,01yr,32519,210,421.5,358.4,493.3,23259,169,444.6,366.2,536.1,3692,18,411.1,230.0,679.6,3623,,,,,1878,,,,,68,,,,,Monmouth 6,Zone
A9034za,Male,AllSite,01yr,29248,232,515.6,447.2,592.6,20426,182,491.2,415.2,579.8,3419,26,686.2,438.7,1028.3,3631,,,,,1713,,,,,59,,,,,Monmouth 6,Zone
A9035za,Both,AllSite,01yr,56327,396,593.7,532.4,660.3,45402,352,628.8,559.5,704.7,2234,,,,,5465,19,412.7,238.8,672.2,3169,,,,,57,,,,,Monmouth 11,Zone
A9035za,Female,AllSite,01yr,28360,201,581.5,500.1,673.3,22806,176,607.4,516.4,710.9,1123,,,,,2719,,,,,1692,,,,,21,,,,,Monmouth 11,Zone
A9035za,Male,AllSite,01yr,27967,195,622.6,528.2,729.3,22596,176,668.6,560.3,792.3,1111,,,,,2746,,,,,1478,,,,,35,,,,,Monmouth 11,Zone
A9036za,Both,AllSite,01yr,59436,254,382.3,335.6,433.8,3101,16,463.8,249.7,786.3,40044,201,418.3,360.8,482.8,14633,32,296.6,196.4,429.8,1428,,,,,230,,,,,Other Essex 1,Zone
A9036za,Female,AllSite,01yr,32064,127,344.1,285.8,411.3,1670,,,,,22047,104,377.2,306.1,460.6,7413,,,,,792,,,,,141,,,,,Other Essex 1,Zone
A9036za,Male,AllSite,01yr,27372,127,447.6,369.9,537.0,1431,,,,,17997,97,489.6,392.8,603.5,7220,18,433.3,242.0,715.2,636,,,,,89,,,,,Other Essex 1,Zone
A9037za,Both,AllSite,01yr,63625,381,467.8,421.1,518.6,35153,281,510.6,450.7,577.4,1923,17,835.0,459.2,1392.3,22601,67,301.9,231.4,387.6,3861,,,,,87,,,,,Morris 7,Zone
A9037za,Female,AllSite,01yr,31240,193,456.7,393.0,528.7,17571,142,501.1,417.9,598.5,892,,,,,10812,33,269.8,184.3,383.2,1917,,,,,47,,,,,Morris 7,Zone
A9037za,Male,AllSite,01yr,32384,188,494.8,424.1,574.5,17581,139,531.1,443.1,633.8,1031,,,,,11788,34,363.5,243.5,520.4,1944,,,,,40,,,,,Morris 7,Zone
A9038za,Both,AllSite,01yr,58625,398,538.0,484.4,596.2,42134,312,557.6,494.8,626.7,3274,19,518.3,303.6,828.0,6024,22,364.0,223.1,562.9,7145,34,352.6,239.4,507.2,47,,,,,Monmouth 4,Zone
A9038za,Female,AllSite,01yr,29769,184,485.1,415.1,564.1,21286,137,482.3,401.7,575.3,1651,,,,,3121,,,,,3696,20,357.5,213.4,581.0,16,,,,,Monmouth 4,Zone
A9038za,Male,AllSite,01yr,28855,214,615.3,530.6,710.2,20849,175,660.7,560.2,775.1,1622,,,,,2904,,,,,3449,,,,,31,,,,,Monmouth 4,Zone
A9039za,Both,AllSite,01yr,64861,481,486.7,442.0,535.3,51461,419,487.0,438.1,540.7,1247,,,,,6153,24,413.1,259.1,624.2,5931,19,274.6,163.0,437.9,68,,,,,Morris 1,Zone
A9039za,Female,AllSite,01yr,33051,219,440.1,379.2,509.0,26367,189,430.8,364.9,506.7,657,,,,,2922,,,,,3069,,,,,36,,,,,Morris 1,Zone
A9039za,Male,AllSite,01yr,31810,262,556.8,489.4,631.9,25094,230,565.1,491.3,648.7,590,,,,,3231,,,,,2862,,,,,32,,,,,Morris 1,Zone
A9040za,Both,AllSite,01yr,57036,402,475.6,427.8,528.0,46056,363,485.9,433.6,543.8,2065,,,,,7084,16,265.4,141.4,450.7,1751,,,,,79,,,,,Warren 2,Zone
A9040za,Female,AllSite,01yr,28659,206,475.9,408.5,552.4,23279,191,500.4,425.0,587.2,1005,,,,,3478,,,,,858,,,,,39,,,,,Warren 2,Zone
A9040za,Male,AllSite,01yr,28377,196,483.5,415.1,561.2,22778,172,478.1,405.7,562.0,1060,,,,,3606,,,,,893,,,,,40,,,,,Warren 2,Zone
A9041za,Both,AllSite,01yr,55230,351,547.6,490.0,610.3,37095,280,573.6,505.3,649.1,3003,19,488.2,289.1,786.7,10396,28,496.7,302.0,756.3,4686,17,351.4,200.5,572.4,49,,,,,Monmouth 10,Zone
A9041za,Female,AllSite,01yr,27171,172,529.9,450.9,619.0,18711,141,567.5,472.5,677.0,1425,,,,,4739,,,,,2273,,,,,23,,,,,Monmouth 10,Zone
A9041za,Male,AllSite,01yr,28059,179,581.7,495.9,678.4,18384,139,595.2,495.7,710.0,1579,,,,,5657,,,,,2413,,,,,26,,,,,Monmouth 10,Zone
A9042za,Both,AllSite,01yr,62753,297,396.5,351.4,446.1,15468,106,420.5,338.2,520.2,20213,104,421.9,341.3,516.9,24384,70,311.7,238.6,399.8,2576,,,,,112,,,,,Union 5,Zone
A9042za,Female,AllSite,01yr,32256,143,359.2,301.1,425.8,7636,56,451.2,327.4,614.3,10844,49,362.0,264.1,486.6,12343,32,254.8,171.9,364.2,1363,,,,,70,,,,,Union 5,Zone
A9042za,Male,AllSite,01yr,30497,154,442.0,371.8,522.0,7832,50,381.8,278.6,518.7,9369,55,495.4,366.5,657.6,12041,38,409.9,277.6,581.4,1213,,,,,42,,,,,Union 5,Zone
A9043za,Both,AllSite,01yr,59558,252,440.3,385.6,500.6,2870,,,,,45326,214,483.9,418.4,556.6,8809,26,444.8,269.0,683.4,2142,,,,,411,,,,,Newark 3,Zone
A9043za,Female,AllSite,01yr,32297,119,367.7,302.7,442.6,1540,,,,,24836,110,425.1,346.7,516.2,4617,,,,,1089,,,,,215,,,,,Newark 3,Zone
A9043za,Male,AllSite,01yr,27261,133,542.3,449.6,648.6,1330,,,,,20490,104,579.7,467.1,711.1,4192,17,557.7,304.2,933.7,1053,,,,,196,,,,,Newark 3,Zone
A9044za,Both,AllSite,01yr,61127,116,528.4,432.1,637.9,53295,98,619.1,495.9,760.6,1191,,,,,6415,,,,,207,,,,,18,,,,,Ocean 4,Zone
A9044za,Female,AllSite,01yr,29261,59,524.8,394.5,680.7,25537,47,585.4,422.5,784.5,568,,,,,3048,,,,,104,,,,,4,,,,,Ocean 4,Zone
A9044za,Male,AllSite,01yr,31866,57,553.1,406.8,729.6,27758,51,685.7,493.1,920.7,623,,,,,3367,,,,,104,,,,,14,,,,,Ocean 4,Zone
A9045za,Both,AllSite,01yr,65186,426,493.6,445.5,545.8,53560,375,489.7,438.2,545.9,2974,16,569.4,309.7,955.3,6973,,,,,1626,,,,,54,,,,,Ocean 5,Zone
A9045za,Female,AllSite,01yr,33458,208,473.9,407.5,548.3,27354,177,453.7,383.8,533.4,1638,,,,,3609,,,,,836,,,,,20,,,,,Ocean 5,Zone
A9045za,Male,AllSite,01yr,31729,218,531.2,459.7,611.4,26205,198,545.1,467.8,632.6,1336,,,,,3363,,,,,790,,,,,34,,,,,Ocean 5,Zone
A9046za,Both,AllSite,01yr,64230,393,458.4,412.6,508.3,43939,320,488.7,433.3,549.8,1624,,,,,7656,23,325.4,198.5,501.2,10974,29,255.0,167.7,373.0,38,,,,,Bergen 12,Zone
A9046za,Female,AllSite,01yr,32763,209,473.4,408.7,546.1,22271,170,513.2,432.5,605.9,860,,,,,3905,,,,,5705,16,265.3,147.3,442.7,21,,,,,Bergen 12,Zone
A9046za,Male,AllSite,01yr,31467,184,448.6,384.0,521.7,21667,150,471.8,396.2,559.4,764,,,,,3751,,,,,5269,,,,,17,,,,,Bergen 12,Zone
A9047za,Both,AllSite,01yr,54845,370,451.6,403.2,504.7,28974,238,445.0,378.8,521.4,7607,66,586.8,445.9,763.1,15523,42,317.7,225.1,435.6,2614,,,,,126,,,,,Atlantic 5,Zone
A9047za,Female,AllSite,01yr,28689,173,410.5,345.9,484.6,15057,104,415.3,318.3,535.7,4151,37,564.1,385.4,808.9,8007,19,258.2,152.5,411.4,1408,,,,,66,,,,,Atlantic 5,Zone
A9047za,Male,AllSite,01yr,26156,197,509.4,436.5,592.0,13917,134,494.6,404.3,604.2,3456,29,661.6,431.7,980.0,7516,23,377.0,231.1,579.9,1206,,,,,60,,,,,Atlantic 5,Zone
A9048za,Both,AllSite,01yr,58914,355,450.8,404.2,501.8,21712,208,513.1,438.9,598.9,2316,,,,,23274,77,360.6,283.0,452.7,11531,56,401.8,300.5,529.0,80,,,,,Bergen 7,Zone
A9048za,Female,AllSite,01yr,29381,172,421.7,358.8,493.4,10936,90,440.6,342.2,564.2,1117,,,,,11259,47,396.8,290.6,529.8,6020,28,375.8,246.1,557.4,50,,,,,Bergen 7,Zone
A9048za,Male,AllSite,01yr,29533,183,503.2,432.1,583.5,10776,118,619.2,506.3,755.3,1199,,,,,12015,30,344.9,226.1,500.6,5512,28,424.9,278.3,626.4,31,,,,,Bergen 7,Zone
A9049za,Both,AllSite,01yr,60532,387,479.0,430.8,531.6,46209,310,464.5,412.2,522.3,7509,36,441.7,296.1,633.5,4540,16,474.5,243.0,845.8,2164,,,,,110,,,,,Gloucester 4,Zone
A9049za,Female,AllSite,01yr,30954,198,470.2,404.5,544.3,23676,160,457.0,386.1,538.8,3966,19,419.8,240.3,682.3,2162,,,,,1095,,,,,54,,,,,Gloucester 4,Zone
A9049za,Male,AllSite,01yr,29578,189,504.9,431.9,587.5,22533,150,487.9,409.2,578.8,3542,17,519.9,267.4,899.9,2378,,,,,1069,,,,,56,,,,,Gloucester 4,Zone
A9050za,Both,AllSite,01yr,53867,378,507.6,455.9,563.9,39410,321,519.3,460.4,584.6,5227,22,557.4,320.7,896.5,7193,27,551.3,346.2,826.6,1966,,,,,72,,,,,Warren 1,Zone
A9050za,Female,AllSite,01yr,27260,176,456.4,388.6,533.5,20084,147,458.4,381.3,548.6,2673,,,,,3486,,,,,981,,,,,36,,,,,Warren 1,Zone
A9050za,Male,AllSite,01yr,26607,202,572.8,493.7,661.9,19325,174,596.1,506.0,699.6,2554,,,,,3707,,,,,985,,,,,36,,,,,Warren 1,Zone
A9051za,Both,AllSite,01yr,63307,437,460.2,416.0,508.4,46609,372,494.6,441.2,553.4,1971,,,,,8623,28,315.3,204.4,465.0,6030,16,230.5,127.5,387.7,74,,,,,Passaic 9,Zone
A9051za,Female,AllSite,01yr,32662,216,440.1,378.9,509.3,24159,173,451.2,378.3,535.9,1021,,,,,4378,22,445.1,272.7,688.4,3070,,,,,34,,,,,Passaic 9,Zone
A9051za,Male,AllSite,01yr,30645,221,503.0,437.2,577.2,22449,199,563.6,484.3,654.2,950,,,,,4245,,,,,2960,,,,,41,,,,,Passaic 9,Zone
A9052za,Both,AllSite,01yr,58243,379,482.5,433.9,535.3,36303,279,462.5,407.5,524.1,10897,55,507.8,378.3,667.4,5526,,,,,5453,19,361.4,211.7,579.9,64,,,,,Burlington 5,Zone
A9052za,Female,AllSite,01yr,28751,176,422.9,360.3,494.3,18382,123,378.4,310.5,459.8,5159,29,472.1,312.7,687.0,2492,,,,,2680,,,,,39,,,,,Burlington 5,Zone
A9052za,Male,AllSite,01yr,29492,203,562.8,486.6,648.3,17921,156,567.9,479.9,669.7,5738,26,580.1,361.6,876.5,3034,,,,,2773,,,,,25,,,,,Burlington 5,Zone
A9053za,Both,AllSite,01yr,68252,431,463.7,419.7,511.6,53880,376,483.1,433.6,537.4,2475,18,582.1,337.2,952.9,7342,19,305.8,180.5,483.0,4492,,,,,63,,,,,Union 7,Zone
A9053za,Female,AllSite,01yr,34722,204,425.1,366.2,491.7,27248,181,449.4,382.7,525.7,1176,,,,,3793,,,,,2477,,,,,28,,,,,Union 7,Zone
A9053za,Male,AllSite,01yr,33530,227,516.1,449.5,590.6,26632,195,532.7,458.0,617.4,1299,,,,,3549,,,,,2015,,,,,35,,,,,Union 7,Zone
A9054za,Both,AllSite,01yr,61082,523,530.0,482.9,581.1,39768,409,537.5,481.2,600.2,4154,21,365.1,220.6,583.8,8359,25,341.0,215.5,510.7,8712,57,587.8,434.7,781.1,88,,,,,Middlesex 13,Zone
A9054za,Female,AllSite,01yr,30983,250,509.8,443.0,585.0,20524,197,523.0,441.4,618.0,2114,,,,,4026,,,,,4261,30,615.6,406.0,906.6,57,,,,,Middlesex 13,Zone
A9054za,Male,AllSite,01yr,30099,273,563.6,496.5,638.6,19244,212,562.7,485.3,652.4,2040,,,,,4334,16,478.7,263.1,790.8,4451,27,570.0,360.6,865.7,30,,,,,Middlesex 13,Zone
A9055za,Both,AllSite,01yr,56024,172,418.2,356.5,487.2,13370,62,477.3,358.2,628.3,5791,30,474.2,310.7,694.9,32222,68,427.9,313.3,566.7,4562,,,,,80,,,,,Middlesex 5,Zone
A9055za,Female,AllSite,01yr,27435,80,379.1,299.0,473.5,6592,31,510.6,328.2,765.0,3297,,,,,15144,31,301.1,194.2,446.9,2358,,,,,44,,,,,Middlesex 5,Zone
A9055za,Male,AllSite,01yr,28589,92,500.9,398.4,620.2,6779,31,493.2,330.0,723.0,2493,17,627.4,345.0,1055.1,17078,37,585.2,379.4,848.5,2204,,,,,35,,,,,Middlesex 5,Zone
A9056za,Both,AllSite,01yr,70797,264,344.0,303.4,388.7,14498,60,389.8,294.7,506.7,2684,,,,,49069,177,319.0,273.3,370.3,4469,,,,,76,,,,,Hudson 11,Zone
A9056za,Female,AllSite,01yr,35096,147,367.7,309.8,433.5,7014,30,410.5,268.7,601.0,1176,,,,,24568,105,356.9,290.9,433.9,2297,,,,,41,,,,,Hudson 11,Zone
A9056za,Male,AllSite,01yr,35700,117,327.6,270.3,393.6,7484,30,384.6,257.8,555.0,1508,,,,,24501,72,288.0,224.7,363.8,2172,,,,,35,,,,,Hudson 11,Zone
A9057za,Both,AllSite,01yr,51605,330,513.4,458.1,573.7,17067,182,584.1,493.9,689.4,7030,39,476.1,334.4,660.0,26347,97,383.6,309.7,469.8,986,,,,,176,,,,,Cumberland 3,Zone
A9057za,Female,AllSite,01yr,27074,161,463.3,392.6,543.7,9040,85,494.4,382.3,637.9,3786,20,428.1,257.6,675.6,13609,53,404.4,301.6,531.0,550,,,,,90,,,,,Cumberland 3,Zone
A9057za,Male,AllSite,01yr,24532,169,573.2,488.1,669.5,8027,97,705.7,560.2,883.8,3245,19,529.9,310.2,852.0,12738,44,357.2,257.0,484.2,436,,,,,86,,,,,Cumberland 3,Zone
A9058za,Both,AllSite,01yr,69935,415,453.8,409.9,501.4,32203,281,522.9,457.7,596.5,7314,36,502.3,344.9,707.3,19021,65,504.9,377.7,658.3,11321,29,205.4,135.6,302.2,76,,,,,Somerset 3,Zone
A9058za,Female,AllSite,01yr,34868,227,493.5,429.0,565.5,16152,154,600.7,497.3,722.0,3847,18,420.0,245.9,676.6,9010,40,557.0,387.3,773.0,5826,,,,,33,,,,,Somerset 3,Zone
A9058za,Male,AllSite,01yr,35067,188,422.2,362.4,489.8,16051,127,449.6,371.5,544.0,3468,18,685.3,370.7,1144.6,10011,25,477.6,290.0,730.5,5495,,,,,43,,,,,Somerset 3,Zone
A9059za,Both,AllSite,01yr,63518,569,529.7,482.7,580.6,50047,491,539.8,486.2,598.6,2876,,,,,7193,32,484.3,328.8,686.1,3285,,,,,118,,,,,Ocean 9,Zone
A9059za,Female,AllSite,01yr,33147,297,512.8,447.3,586.2,26168,263,534.8,459.0,621.1,1423,,,,,3773,16,435.3,243.4,715.7,1720,,,,,63,,,,,Ocean 9,Zone
A9059za,Male,AllSite,01yr,30372,272,559.3,491.1,635.5,23879,228,554.5,478.5,640.8,1453,,,,,3420,16,568.4,314.8,936.4,1566,,,,,54,,,,,Ocean 9,Zone
A9060za,Both,AllSite,01yr,67260,446,487.0,441.4,536.4,33050,282,535.4,470.6,607.8,17593,87,446.8,352.8,558.3,9174,43,498.0,355.0,679.5,7318,26,309.4,200.3,460.2,125,,,,,Other Essex 7,Zone
A9060za,Female,AllSite,01yr,34806,221,452.3,391.8,520.3,16800,145,541.0,449.1,648.3,9422,39,338.4,234.6,474.4,4680,21,421.6,257.9,653.4,3850,,,,,53,,,,,Other Essex 7,Zone
A9060za,Male,AllSite,01yr,32455,225,553.3,481.8,633.0,16250,137,554.1,461.1,662.7,8171,48,643.1,463.4,866.9,4494,22,642.5,387.7,1008.4,3468,,,,,72,,,,,Other Essex 7,Zone
A9061za,Both,AllSite,01yr,64361,350,457.8,409.2,510.9,36135,242,470.8,410.0,539.2,3715,24,572.0,355.5,880.3,5141,17,453.4,222.5,798.5,19299,62,358.2,266.0,472.3,71,,,,,Somerset 5,Zone
A9061za,Female,AllSite,01yr,32553,169,421.3,358.3,492.9,18131,116,440.3,359.6,536.2,1982,,,,,2575,,,,,9835,31,352.3,228.9,518.5,30,,,,,Somerset 5,Zone
A9061za,Male,AllSite,01yr,31808,181,503.4,428.1,588.5,18005,126,506.6,415.4,613.7,1733,,,,,2566,,,,,9464,31,376.2,241.9,559.6,41,,,,,Somerset 5,Zone
A9062za,Both,AllSite,01yr,57756,388,455.5,409.0,506.4,39743,303,470.6,414.8,532.8,4854,21,355.7,217.7,554.1,4596,,,,,8475,38,354.8,249.5,493.9,87,,,,,Camden 4,Zone
A9062za,Female,AllSite,01yr,30058,222,505.1,436.2,582.8,20484,165,503.6,421.4,599.0,2578,,,,,2403,,,,,4556,28,490.0,322.3,723.4,38,,,,,Camden 4,Zone
A9062za,Male,AllSite,01yr,27697,166,408.8,347.2,479.4,19258,138,445.4,370.4,533.2,2277,,,,,2193,,,,,3919,,,,,49,,,,,Camden 4,Zone
A9063za,Both,AllSite,01yr,63007,449,474.0,429.1,522.9,43947,346,487.8,433.9,547.3,8171,63,490.5,372.9,639.6,5005,,,,,5743,19,316.3,186.0,504.2,141,,,,,Camden 5,Zone
A9063za,Female,AllSite,01yr,32522,225,466.5,403.5,537.6,22478,169,488.4,410.5,578.3,4430,30,377.9,249.8,567.8,2553,,,,,2995,,,,,67,,,,,Camden 5,Zone
A9063za,Male,AllSite,01yr,30485,224,500.5,435.1,574.0,21469,177,505.6,430.6,591.9,3741,33,682.3,464.8,975.1,2452,,,,,2748,,,,,75,,,,,Camden 5,Zone
A9064za,Both,AllSite,01yr,61830,367,476.3,427.4,529.6,40932,274,522.3,460.4,590.8,10014,60,445.5,333.3,586.7,6597,,,,,4192,,,,,95,,,,,Other Essex 6,Zone
A9064za,Female,AllSite,01yr,32364,197,462.1,397.1,535.4,20689,153,550.8,463.7,650.8,5654,33,435.5,286.7,640.2,3628,,,,,2330,,,,,63,,,,,Other Essex 6,Zone
A9064za,Male,AllSite,01yr,29466,170,497.5,423.7,581.1,20243,121,490.4,404.1,590.9,4361,27,518.6,332.7,776.3,2969,,,,,1862,,,,,32,,,,,Other Essex 6,Zone
A9065za,Both,AllSite,01yr,68245,405,513.1,462.7,567.7,30509,266,573.6,502.9,652.6,4257,27,660.3,399.9,1020.6,14483,21,275.0,141.7,467.5,18927,83,462.1,360.6,583.4,69,,,,,Mercer 6,Zone
A9065za,Female,AllSite,01yr,34593,217,519.8,451.3,596.4,15698,142,594.7,493.5,713.1,2199,,,,,7125,,,,,9530,52,580.6,424.0,776.6,40,,,,,Mercer 6,Zone
A9065za,Male,AllSite,01yr,33653,188,519.3,443.3,604.9,14811,124,572.2,470.6,691.9,2059,,,,,7357,,,,,9397,31,349.8,224.7,518.8,29,,,,,Mercer 6,Zone
